1118	艾澤拉斯
1119	霍迪爾之子
1120	鐵巨人
1121	冰霜維酷人
1122	土靈
1123	怪物裁判
1124	奪日者
1125	海茲競技
1126	霜誕矮人
1127	Orgrimmar (Alex Test)
1136	安寧地皈依者
1137	冬刃豹皈依者
1145	仇視所有
1154	白銀誓盟皈依者
1155	奪日者皈依者
1156	灰燼裁決軍
1159	奪取旗幟 - 旗幟 - 聯盟 2
1160	奪取旗幟 - 旗幟 - 部落 2
